invoice_id,vendor_id,vendor_name,invoice_date,due_date,amount,paid_amount,payment_date,agreed_payment_days,is_msme_vendor,msme_category,status,description
INV-0346,V017,Pillai Electronics Assembly,2025-12-08,2026-01-07,435909.59,0.00,,30,true,micro,overdue,Invoice from Pillai Electronics Assembly
INV-0724,V043,Escorts Limited,2026-01-04,2026-02-18,288504.11,0.00,,45,false,,overdue,Invoice from Escorts Limited
INV-0382,V019,Saxena Tooling Solutions,2025-10-11,2025-10-26,405476.64,0.00,,,true,micro,overdue,Invoice from Saxena Tooling Solutions
INV-0642,V037,Havells India Ltd,2026-01-03,2026-02-02,400037.31,0.00,,30,false,,overdue,Invoice from Havells India Ltd
INV-0625,V036,Bosch India Limited,2025-11-18,2026-01-17,32776.89,32776.89,2026-01-16,60,false,,paid,Invoice from Bosch India Limited
INV-0762,V046,SKF India Limited,2025-10-17,2025-12-16,361983.92,361983.92,2025-12-11,60,false,,paid,Invoice from SKF India Limited
INV-0689,V041,Thermax Limited,2025-11-07,2025-12-07,91354.35,91354.35,2025-12-03,30,false,,paid,Invoice from Thermax Limited
INV-0699,V042,Kirloskar Brothers,2025-11-22,2026-01-21,310594.53,0.00,,60,false,,overdue,Invoice from Kirloskar Brothers
INV-0821,V050,NTN Bearing India,2026-01-01,2026-02-15,414061.41,132567.93,2026-03-13,45,false,,partially_paid,Invoice from NTN Bearing India
INV-0040,V002,Gupta Electronics Components,2025-12-31,2026-02-14,123528.89,123528.89,2026-02-10,45,true,small,paid,Invoice from Gupta Electronics Components
INV-0412,V021,Kulkarni Springs & Washers,2025-12-24,2026-01-23,71037.75,71037.75,2026-02-14,30,true,micro,paid,Invoice from Kulkarni Springs & Washers
INV-0148,V009,Iyer Packaging Industries,2025-11-01,2025-12-01,30782.38,0.00,,30,true,small,overdue,Invoice from Iyer Packaging Industries
INV-0413,V021,Kulkarni Springs & Washers,2025-10-06,2025-11-05,91669.12,0.00,,30,true,micro,overdue,Invoice from Kulkarni Springs & Washers
INV-0590,V034,Siemens India Ltd,2025-12-25,2026-02-23,325119.40,0.00,,60,false,,overdue,Invoice from Siemens India Ltd
INV-0177,V010,Kumar Metal Works,2025-11-04,2025-12-19,175159.91,83359.52,2026-01-02,,true,micro,partially_paid,Invoice from Kumar Metal Works
INV-0039,V002,Gupta Electronics Components,2025-12-17,2026-01-31,439967.33,0.00,,45,true,small,overdue,Invoice from Gupta Electronics Components
INV-0664,V039,Voltas Limited,2026-01-16,2026-03-17,166313.69,166313.69,2026-03-14,60,false,,paid,Invoice from Voltas Limited
INV-0498,V027,Larsen & Toubro Ltd,2025-10-09,2025-12-08,18190.34,18190.34,2026-01-19,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0393,V019,Saxena Tooling Solutions,2026-02-24,2026-03-11,473474.57,0.00,,,true,micro,overdue,Invoice from Saxena Tooling Solutions
INV-0271,V014,Rao Hydraulics & Pneumatics,2026-01-21,2026-03-07,430769.60,214827.28,2026-04-03,,true,micro,partially_paid,Invoice from Rao Hydraulics & Pneumatics
INV-0421,V022,Choudhary Paint & Coatings,2025-11-28,2025-12-28,445295.83,0.00,,30,true,small,overdue,Invoice from Choudhary Paint & Coatings
INV-0636,V037,Havells India Ltd,2026-02-27,2026-03-29,252892.46,0.00,,30,false,,pending,Invoice from Havells India Ltd
INV-0626,V036,Bosch India Limited,2026-02-26,2026-04-27,252429.90,252429.90,2026-06-17,60,false,,paid,Invoice from Bosch India Limited
INV-0293,V015,Verma Welding Electrodes,2026-02-10,2026-03-12,493826.02,493826.02,2026-05-03,30,true,micro,paid,Invoice from Verma Welding Electrodes
INV-0700,V042,Kirloskar Brothers,2026-01-02,2026-03-03,459747.88,292424.96,2026-03-13,60,false,,partially_paid,Invoice from Kirloskar Brothers
INV-0577,V033,Wipro Technologies Ltd,2026-03-05,2026-04-04,74367.11,0.00,,30,false,,pending,Invoice from Wipro Technologies Ltd
INV-0109,V006,Singh Auto Parts,2026-01-02,2026-02-16,256025.64,256025.64,2026-03-14,,true,micro,paid,Invoice from Singh Auto Parts
INV-0103,V006,Singh Auto Parts,2026-03-10,2026-04-09,58659.26,58659.26,2026-04-07,,true,micro,paid,Invoice from Singh Auto Parts
INV-0600,V034,Siemens India Ltd,2025-12-17,2026-02-15,258844.19,258844.19,2026-02-22,60,false,,paid,Invoice from Siemens India Ltd
INV-0154,V009,Iyer Packaging Industries,2026-02-18,2026-03-20,390006.98,390006.98,2026-03-18,30,true,small,paid,Invoice from Iyer Packaging Industries
INV-0425,V022,Choudhary Paint & Coatings,2026-02-27,2026-03-29,218150.54,0.00,,30,true,small,pending,Invoice from Choudhary Paint & Coatings
INV-0116,V007,Joshi Engineering Solutions,2025-12-30,2026-02-13,116197.13,116197.13,2026-02-13,45,true,small,paid,Invoice from Joshi Engineering Solutions
INV-0743,V044,Ashok Leyland Ltd,2026-01-27,2026-02-26,497868.56,0.00,,30,false,,overdue,Invoice from Ashok Leyland Ltd
INV-0628,V036,Bosch India Limited,2026-02-23,2026-04-24,447921.65,0.00,,60,false,,pending,Invoice from Bosch India Limited
INV-0013,V001,Sharma Precision Tools Pvt Ltd,2025-10-12,2025-11-11,443298.62,443298.62,2025-11-24,30,true,micro,paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0470,V025,Reliance Industries Ltd,2025-12-22,2026-03-22,305296.83,305296.83,2026-03-17,90,false,,paid,Invoice from Reliance Industries Ltd
INV-0533,V029,Hindustan Unilever Ltd,2026-01-06,2026-02-05,229902.79,129241.98,2026-03-05,30,false,,partially_paid,Invoice from Hindustan Unilever Ltd
INV-0283,V015,Verma Welding Electrodes,2025-11-26,2025-12-26,475524.81,0.00,,30,true,micro,overdue,Invoice from Verma Welding Electrodes
INV-0334,V017,Pillai Electronics Assembly,2025-10-19,2025-11-18,245883.21,79348.65,2025-11-30,30,true,micro,partially_paid,Invoice from Pillai Electronics Assembly
INV-0566,V032,Adani Enterprises Ltd,2025-12-13,2026-03-13,190944.54,120466.20,2026-03-30,90,false,,partially_paid,Invoice from Adani Enterprises Ltd
INV-0407,V020,Bhatt CNC Components,2026-03-02,2026-04-16,476934.82,476934.82,2026-06-06,45,true,small,paid,Invoice from Bhatt CNC Components
INV-0570,V032,Adani Enterprises Ltd,2025-11-21,2026-02-19,338382.43,338382.43,2026-03-26,90,false,,paid,Invoice from Adani Enterprises Ltd
INV-0398,V019,Saxena Tooling Solutions,2025-11-19,2025-12-04,227057.73,0.00,,,true,micro,overdue,Invoice from Saxena Tooling Solutions
INV-0692,V041,Thermax Limited,2025-10-13,2025-11-12,442133.20,442133.20,2025-12-10,30,false,,paid,Invoice from Thermax Limited
INV-0069,V004,Reddy Industrial Supplies,2026-02-27,2026-04-28,426414.56,426414.56,2026-04-28,60,true,small,paid,Invoice from Reddy Industrial Supplies
INV-0767,V046,SKF India Limited,2025-10-07,2025-12-06,298995.24,298995.24,2025-12-07,60,false,,paid,Invoice from SKF India Limited
INV-0265,V014,Rao Hydraulics & Pneumatics,2026-03-11,2026-04-25,291889.03,291889.03,2026-04-23,,true,micro,paid,Invoice from Rao Hydraulics & Pneumatics
INV-0833,V051,ITC Limited,2025-10-24,2025-11-23,219412.41,0.00,,30,false,,overdue,Invoice from ITC Limited
INV-0843,V051,ITC Limited,2026-01-09,2026-02-08,94008.86,94008.86,2026-02-07,30,false,,paid,Invoice from ITC Limited
INV-0446,V024,Tata Steel Limited,2025-10-07,2025-12-06,91175.05,91175.05,2025-12-21,60,false,,paid,Invoice from Tata Steel Limited
INV-0620,V036,Bosch India Limited,2025-12-19,2026-02-17,137325.74,137325.74,2026-03-13,60,false,,paid,Invoice from Bosch India Limited
INV-0434,V023,Tiwari Insulation Materials,2025-12-16,2026-01-30,184264.54,0.00,,45,true,medium,overdue,Invoice from Tiwari Insulation Materials
INV-0044,V003,Patel Fabrication Works,2025-11-01,2025-12-16,378856.27,378856.27,2025-12-14,,true,micro,paid,Invoice from Patel Fabrication Works
INV-0130,V007,Joshi Engineering Solutions,2025-11-15,2025-12-30,315240.48,315240.48,2025-12-30,45,true,small,paid,Invoice from Joshi Engineering Solutions
INV-0198,V011,Deshmukh Rubber Products,2026-03-01,2026-04-15,345255.54,0.00,,45,true,small,pending,Invoice from Deshmukh Rubber Products
INV-0217,V011,Deshmukh Rubber Products,2025-11-21,2026-01-05,209557.55,209557.55,2026-01-03,45,true,small,paid,Invoice from Deshmukh Rubber Products
INV-0766,V046,SKF India Limited,2026-01-17,2026-03-18,249969.42,249969.42,2026-03-15,60,false,,paid,Invoice from SKF India Limited
INV-0178,V010,Kumar Metal Works,2026-01-09,2026-01-24,156778.38,156778.38,2026-01-23,,true,micro,paid,Invoice from Kumar Metal Works
INV-0460,V025,Reliance Industries Ltd,2025-10-29,2026-01-27,140853.26,85528.09,2026-01-29,90,false,,partially_paid,Invoice from Reliance Industries Ltd
INV-0124,V007,Joshi Engineering Solutions,2025-10-27,2025-12-11,299748.90,0.00,,45,true,small,overdue,Invoice from Joshi Engineering Solutions
INV-0151,V009,Iyer Packaging Industries,2026-01-27,2026-02-26,420418.28,176269.81,2026-03-13,30,true,small,partially_paid,Invoice from Iyer Packaging Industries
INV-0685,V041,Thermax Limited,2025-11-06,2025-12-06,244048.37,244048.37,2026-01-04,30,false,,paid,Invoice from Thermax Limited
INV-0530,V029,Hindustan Unilever Ltd,2026-01-31,2026-03-02,468621.33,0.00,,30,false,,overdue,Invoice from Hindustan Unilever Ltd
INV-0585,V034,Siemens India Ltd,2025-12-28,2026-02-26,349672.66,349672.66,2026-03-18,60,false,,paid,Invoice from Siemens India Ltd
INV-0515,V028,Bharat Heavy Electricals,2025-12-08,2026-01-22,410096.84,0.00,,45,false,,overdue,Invoice from Bharat Heavy Electricals
INV-0036,V002,Gupta Electronics Components,2026-01-02,2026-02-16,421626.33,421626.33,2026-03-01,45,true,small,paid,Invoice from Gupta Electronics Components
INV-0405,V020,Bhatt CNC Components,2026-03-19,2026-05-03,309330.74,309330.74,2026-04-30,45,true,small,paid,Invoice from Bhatt CNC Components
INV-0081,V005,Mehta Polymers & Plastics,2025-11-04,2025-12-04,8872.44,0.00,,30,true,medium,overdue,Invoice from Mehta Polymers & Plastics
INV-0307,V016,Mishra Casting Works,2025-10-16,2025-11-30,217948.67,0.00,,45,true,small,overdue,Invoice from Mishra Casting Works
INV-0488,V026,Mahindra & Mahindra Ltd,2025-12-09,2026-01-23,189733.18,0.00,,45,false,,overdue,Invoice from Mahindra & Mahindra Ltd
INV-0242,V013,Nair Chemical Industries,2026-01-11,2026-02-10,172587.81,107853.29,2026-03-09,30,true,small,partially_paid,Invoice from Nair Chemical Industries
INV-0786,V048,Schaeffler India,2025-10-23,2025-11-22,315628.75,315628.75,2025-12-25,30,false,,paid,Invoice from Schaeffler India
INV-0487,V026,Mahindra & Mahindra Ltd,2025-10-14,2025-11-28,63811.45,0.00,,45,false,,overdue,Invoice from Mahindra & Mahindra Ltd
INV-0549,V030,JSW Steel Limited,2025-10-15,2025-12-14,189944.30,0.00,,60,false,,overdue,Invoice from JSW Steel Limited
INV-0429,V022,Choudhary Paint & Coatings,2026-03-09,2026-04-08,364773.13,0.00,,30,true,small,pending,Invoice from Choudhary Paint & Coatings
INV-0536,V029,Hindustan Unilever Ltd,2025-10-05,2025-11-04,132346.12,132346.12,2025-10-30,30,false,,paid,Invoice from Hindustan Unilever Ltd
INV-0761,V046,SKF India Limited,2026-02-12,2026-04-13,127654.26,54136.07,2026-05-02,60,false,,partially_paid,Invoice from SKF India Limited
INV-0063,V004,Reddy Industrial Supplies,2025-11-23,2026-01-22,146198.37,97258.85,2026-02-16,60,true,small,partially_paid,Invoice from Reddy Industrial Supplies
INV-0567,V032,Adani Enterprises Ltd,2026-02-13,2026-05-14,328499.38,328499.38,2026-05-13,90,false,,paid,Invoice from Adani Enterprises Ltd
INV-0233,V012,Banerjee Textiles,2025-12-13,2026-01-12,230395.59,230395.59,2026-01-11,30,true,medium,paid,Invoice from Banerjee Textiles
INV-0798,V049,NSK Bearings India,2026-03-02,2026-05-01,439110.66,0.00,,60,false,,pending,Invoice from NSK Bearings India
INV-0741,V044,Ashok Leyland Ltd,2025-11-22,2025-12-22,13059.27,0.00,,30,false,,overdue,Invoice from Ashok Leyland Ltd
INV-0555,V031,Godrej Industries Ltd,2025-12-26,2026-02-09,427970.57,427970.57,2026-03-25,45,false,,paid,Invoice from Godrej Industries Ltd
INV-0353,V018,Thakur Industrial Fasteners,2025-10-10,2026-01-08,249587.93,0.00,,90,true,small,overdue,Invoice from Thakur Industrial Fasteners
INV-0088,V005,Mehta Polymers & Plastics,2025-10-07,2025-11-06,489999.99,489999.99,2025-11-03,30,true,medium,paid,Invoice from Mehta Polymers & Plastics
INV-0671,V040,Crompton Greaves,2025-12-13,2026-01-27,41612.74,0.00,,45,false,,overdue,Invoice from Crompton Greaves
INV-0155,V009,Iyer Packaging Industries,2026-02-20,2026-03-22,291448.94,0.00,,30,true,small,overdue,Invoice from Iyer Packaging Industries
INV-0064,V004,Reddy Industrial Supplies,2025-10-28,2025-12-27,332626.30,332626.30,2026-01-09,60,true,small,paid,Invoice from Reddy Industrial Supplies
INV-0578,V033,Wipro Technologies Ltd,2026-01-19,2026-02-18,408814.20,0.00,,30,false,,overdue,Invoice from Wipro Technologies Ltd
INV-0276,V014,Rao Hydraulics & Pneumatics,2025-12-26,2026-01-10,458051.67,282939.41,2026-01-24,,true,micro,partially_paid,Invoice from Rao Hydraulics & Pneumatics
INV-0232,V012,Banerjee Textiles,2025-11-02,2025-12-02,244748.99,244748.99,2025-11-28,30,true,medium,paid,Invoice from Banerjee Textiles
INV-0647,V038,Blue Star Limited,2025-11-25,2026-01-09,280707.59,280707.59,2026-01-16,45,false,,paid,Invoice from Blue Star Limited
INV-0477,V026,Mahindra & Mahindra Ltd,2025-12-29,2026-02-12,98967.88,98967.88,2026-02-08,45,false,,paid,Invoice from Mahindra & Mahindra Ltd
INV-0451,V025,Reliance Industries Ltd,2025-12-08,2026-03-08,499799.55,0.00,,90,false,,overdue,Invoice from Reliance Industries Ltd
INV-0270,V014,Rao Hydraulics & Pneumatics,2025-11-20,2025-12-05,481632.18,0.00,,,true,micro,overdue,Invoice from Rao Hydraulics & Pneumatics
INV-0046,V003,Patel Fabrication Works,2025-11-07,2025-11-22,228485.64,228485.64,2025-11-20,,true,micro,paid,Invoice from Patel Fabrication Works
INV-0457,V025,Reliance Industries Ltd,2026-02-16,2026-05-17,261460.56,261460.56,2026-05-16,90,false,,paid,Invoice from Reliance Industries Ltd
INV-0192,V011,Deshmukh Rubber Products,2025-10-20,2025-12-04,495065.47,495065.47,2025-11-30,45,true,small,paid,Invoice from Deshmukh Rubber Products
INV-0379,V019,Saxena Tooling Solutions,2026-02-08,2026-02-23,43196.72,43196.72,2026-03-30,,true,micro,paid,Invoice from Saxena Tooling Solutions
INV-0391,V019,Saxena Tooling Solutions,2025-11-07,2025-12-07,426327.19,426327.19,2025-12-06,,true,micro,paid,Invoice from Saxena Tooling Solutions
INV-0380,V019,Saxena Tooling Solutions,2025-11-05,2025-12-05,23685.01,0.00,,,true,micro,overdue,Invoice from Saxena Tooling Solutions
INV-0190,V011,Deshmukh Rubber Products,2025-10-18,2025-12-02,396416.71,396416.71,2025-11-28,45,true,small,paid,Invoice from Deshmukh Rubber Products
INV-0397,V019,Saxena Tooling Solutions,2026-03-10,2026-04-09,147005.30,54303.22,2026-05-01,,true,micro,partially_paid,Invoice from Saxena Tooling Solutions
INV-0558,V031,Godrej Industries Ltd,2025-11-08,2025-12-23,210635.16,122041.72,2026-01-13,45,false,,partially_paid,Invoice from Godrej Industries Ltd
INV-0094,V006,Singh Auto Parts,2026-02-06,2026-02-21,488221.99,0.00,,,true,micro,overdue,Invoice from Singh Auto Parts
INV-0693,V042,Kirloskar Brothers,2026-03-18,2026-05-17,353844.13,353844.13,2026-05-12,60,false,,paid,Invoice from Kirloskar Brothers
INV-0501,V027,Larsen & Toubro Ltd,2025-10-12,2025-12-11,388430.03,388430.03,2026-02-02,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0483,V026,Mahindra & Mahindra Ltd,2025-11-29,2026-01-13,71297.80,71297.80,2026-01-11,45,false,,paid,Invoice from Mahindra & Mahindra Ltd
INV-0408,V020,Bhatt CNC Components,2025-11-10,2025-12-25,279305.22,279305.22,2026-01-25,45,true,small,paid,Invoice from Bhatt CNC Components
INV-0316,V016,Mishra Casting Works,2025-09-30,2025-11-14,470859.29,470859.29,2026-01-12,45,true,small,paid,Invoice from Mishra Casting Works
INV-0119,V007,Joshi Engineering Solutions,2025-10-23,2025-12-07,101245.44,55400.35,2025-12-14,45,true,small,partially_paid,Invoice from Joshi Engineering Solutions
INV-0485,V026,Mahindra & Mahindra Ltd,2025-10-27,2025-12-11,101354.37,34132.69,2025-12-27,45,false,,partially_paid,Invoice from Mahindra & Mahindra Ltd
INV-0084,V005,Mehta Polymers & Plastics,2026-02-08,2026-03-10,139812.37,92109.24,2026-03-16,30,true,medium,partially_paid,Invoice from Mehta Polymers & Plastics
INV-0299,V015,Verma Welding Electrodes,2025-11-08,2025-12-08,298864.68,298864.68,2025-12-23,30,true,micro,paid,Invoice from Verma Welding Electrodes
INV-0654,V039,Voltas Limited,2026-01-08,2026-03-09,213445.66,213445.66,2026-03-14,60,false,,paid,Invoice from Voltas Limited
INV-0718,V043,Escorts Limited,2025-11-27,2026-01-11,433318.78,433318.78,2026-01-10,45,false,,paid,Invoice from Escorts Limited
INV-0212,V011,Deshmukh Rubber Products,2026-02-21,2026-04-07,429577.88,429577.88,2026-04-02,45,true,small,paid,Invoice from Deshmukh Rubber Products
INV-0027,V001,Sharma Precision Tools Pvt Ltd,2026-02-12,2026-03-14,257215.52,257215.52,2026-03-14,30,true,micro,paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0100,V006,Singh Auto Parts,2026-03-02,2026-04-01,483610.11,483610.11,2026-05-04,,true,micro,paid,Invoice from Singh Auto Parts
INV-0205,V011,Deshmukh Rubber Products,2025-11-01,2025-12-16,249428.63,249428.63,2025-12-16,45,true,small,paid,Invoice from Deshmukh Rubber Products
INV-0492,V027,Larsen & Toubro Ltd,2025-10-15,2025-12-14,447100.19,447100.19,2025-12-10,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0615,V035,ABB India Limited,2025-10-02,2025-11-16,246487.92,246487.92,2025-11-12,45,false,,paid,Invoice from ABB India Limited
INV-0641,V037,Havells India Ltd,2025-10-21,2025-11-20,332032.59,332032.59,2025-11-16,30,false,,paid,Invoice from Havells India Ltd
INV-0805,V049,NSK Bearings India,2026-03-17,2026-05-16,475740.18,475740.18,2026-05-11,60,false,,paid,Invoice from NSK Bearings India
INV-0090,V006,Singh Auto Parts,2026-02-09,2026-03-11,275067.19,102888.03,2026-03-15,,true,micro,partially_paid,Invoice from Singh Auto Parts
INV-0438,V023,Tiwari Insulation Materials,2026-03-13,2026-04-27,369159.06,369159.06,2026-05-22,45,true,medium,paid,Invoice from Tiwari Insulation Materials
INV-0004,V001,Sharma Precision Tools Pvt Ltd,2026-01-19,2026-02-18,255150.87,255150.87,2026-02-17,30,true,micro,paid,Invoice from Sharma Precision Tools Pvt Ltd
INV-0370,V019,Saxena Tooling Solutions,2026-03-06,2026-04-20,395667.33,395667.33,2026-04-18,,true,micro,paid,Invoice from Saxena Tooling Solutions
INV-0056,V004,Reddy Industrial Supplies,2026-02-12,2026-04-13,213831.41,213831.41,2026-04-12,60,true,small,paid,Invoice from Reddy Industrial Supplies
INV-0158,V009,Iyer Packaging Industries,2025-10-10,2025-11-09,125210.44,56443.78,2025-11-30,30,true,small,partially_paid,Invoice from Iyer Packaging Industries
INV-0503,V027,Larsen & Toubro Ltd,2026-02-19,2026-04-20,99438.24,99438.24,2026-05-17,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0563,V032,Adani Enterprises Ltd,2026-02-13,2026-05-14,384084.70,0.00,,90,false,,pending,Invoice from Adani Enterprises Ltd
INV-0586,V034,Siemens India Ltd,2025-12-13,2026-02-11,96020.09,96020.09,2026-02-27,60,false,,paid,Invoice from Siemens India Ltd
INV-0403,V020,Bhatt CNC Components,2025-11-12,2025-12-27,300385.83,300385.83,2025-12-23,45,true,small,paid,Invoice from Bhatt CNC Components
INV-0051,V003,Patel Fabrication Works,2025-10-24,2025-11-08,290224.77,0.00,,,true,micro,overdue,Invoice from Patel Fabrication Works
INV-0099,V006,Singh Auto Parts,2026-01-21,2026-02-05,16713.90,16713.90,2026-02-23,,true,micro,paid,Invoice from Singh Auto Parts
INV-0769,V046,SKF India Limited,2025-12-02,2026-01-31,185879.17,126651.18,2026-03-02,60,false,,partially_paid,Invoice from SKF India Limited
INV-0305,V016,Mishra Casting Works,2026-03-03,2026-04-17,67464.84,39985.22,2026-05-09,45,true,small,partially_paid,Invoice from Mishra Casting Works
INV-0289,V015,Verma Welding Electrodes,2025-10-26,2025-11-25,106576.76,0.00,,30,true,micro,overdue,Invoice from Verma Welding Electrodes
INV-0677,V040,Crompton Greaves,2026-03-08,2026-04-22,283794.04,176909.20,2026-05-22,45,false,,partially_paid,Invoice from Crompton Greaves
INV-0756,V045,Cummins India Ltd,2026-03-17,2026-05-01,307108.02,307108.02,2026-04-29,45,false,,paid,Invoice from Cummins India Ltd
INV-0554,V031,Godrej Industries Ltd,2025-11-10,2025-12-25,105067.61,105067.61,2026-01-05,45,false,,paid,Invoice from Godrej Industries Ltd
INV-0568,V032,Adani Enterprises Ltd,2025-11-02,2026-01-31,199564.02,199564.02,2026-01-30,90,false,,paid,Invoice from Adani Enterprises Ltd
INV-0420,V022,Choudhary Paint & Coatings,2025-10-03,2025-11-02,169302.72,169302.72,2025-10-31,30,true,small,paid,Invoice from Choudhary Paint & Coatings
INV-0195,V011,Deshmukh Rubber Products,2026-02-07,2026-03-24,123733.26,46804.12,2026-04-06,45,true,small,partially_paid,Invoice from Deshmukh Rubber Products
INV-0211,V011,Deshmukh Rubber Products,2026-02-24,2026-04-10,237655.15,237655.15,2026-05-01,45,true,small,paid,Invoice from Deshmukh Rubber Products
INV-0772,V046,SKF India Limited,2025-11-10,2026-01-09,146811.46,0.00,,60,false,,overdue,Invoice from SKF India Limited
INV-0839,V051,ITC Limited,2025-11-05,2025-12-05,128328.14,0.00,,30,false,,overdue,Invoice from ITC Limited
INV-0055,V004,Reddy Industrial Supplies,2026-02-20,2026-04-21,128084.89,128084.89,2026-04-18,60,true,small,paid,Invoice from Reddy Industrial Supplies
INV-0161,V009,Iyer Packaging Industries,2025-10-01,2025-10-31,188432.58,188432.58,2025-11-22,30,true,small,paid,Invoice from Iyer Packaging Industries
INV-0445,V024,Tata Steel Limited,2026-02-07,2026-04-08,357345.51,0.00,,60,false,,pending,Invoice from Tata Steel Limited
INV-0622,V036,Bosch India Limited,2026-01-21,2026-03-22,153487.45,0.00,,60,false,,overdue,Invoice from Bosch India Limited
INV-0169,V009,Iyer Packaging Industries,2025-11-21,2025-12-21,287075.57,134408.30,2026-01-05,30,true,small,partially_paid,Invoice from Iyer Packaging Industries
INV-0670,V040,Crompton Greaves,2026-01-17,2026-03-03,130077.43,130077.43,2026-02-28,45,false,,paid,Invoice from Crompton Greaves
INV-0442,V023,Tiwari Insulation Materials,2025-11-24,2026-01-08,90464.90,0.00,,45,true,medium,overdue,Invoice from Tiwari Insulation Materials
INV-0032,V002,Gupta Electronics Components,2025-10-06,2025-11-20,173386.86,173386.86,2025-11-19,45,true,small,paid,Invoice from Gupta Electronics Components
INV-0495,V027,Larsen & Toubro Ltd,2025-11-03,2026-01-02,247474.09,133004.03,2026-01-02,60,false,,partially_paid,Invoice from Larsen & Toubro Ltd
INV-0802,V049,NSK Bearings India,2026-01-28,2026-03-29,367569.35,367569.35,2026-05-19,60,false,,paid,Invoice from NSK Bearings India
INV-0609,V035,ABB India Limited,2025-11-14,2025-12-29,96103.65,0.00,,45,false,,overdue,Invoice from ABB India Limited
INV-0347,V017,Pillai Electronics Assembly,2026-01-22,2026-02-21,169868.97,169868.97,2026-02-17,30,true,micro,paid,Invoice from Pillai Electronics Assembly
INV-0096,V006,Singh Auto Parts,2025-12-04,2026-01-18,402106.39,0.00,,,true,micro,overdue,Invoice from Singh Auto Parts
INV-0561,V032,Adani Enterprises Ltd,2026-03-03,2026-06-01,272875.93,272875.93,2026-06-01,90,false,,paid,Invoice from Adani Enterprises Ltd
INV-0077,V005,Mehta Polymers & Plastics,2025-11-02,2025-12-02,110511.38,110511.38,2025-11-30,30,true,medium,paid,Invoice from Mehta Polymers & Plastics
INV-0165,V009,Iyer Packaging Industries,2025-11-06,2025-12-06,482909.50,482909.50,2025-12-02,30,true,small,paid,Invoice from Iyer Packaging Industries
INV-0736,V044,Ashok Leyland Ltd,2025-12-08,2026-01-07,112825.82,112825.82,2026-01-21,30,false,,paid,Invoice from Ashok Leyland Ltd
INV-0175,V010,Kumar Metal Works,2025-11-25,2025-12-10,397501.77,397501.77,2025-12-07,,true,micro,paid,Invoice from Kumar Metal Works
INV-0351,V018,Thakur Industrial Fasteners,2026-02-03,2026-05-04,303187.50,0.00,,90,true,small,pending,Invoice from Thakur Industrial Fasteners
INV-0727,V043,Escorts Limited,2025-10-03,2025-11-17,67809.64,0.00,,45,false,,overdue,Invoice from Escorts Limited
INV-0108,V006,Singh Auto Parts,2025-12-25,2026-02-08,313461.93,0.00,,,true,micro,overdue,Invoice from Singh Auto Parts
INV-0268,V014,Rao Hydraulics & Pneumatics,2026-01-13,2026-02-12,457454.23,0.00,,,true,micro,overdue,Invoice from Rao Hydraulics & Pneumatics
INV-0327,V016,Mishra Casting Works,2026-01-23,2026-03-09,191216.23,191216.23,2026-03-20,45,true,small,paid,Invoice from Mishra Casting Works
INV-0849,V052,Bajaj Electricals,2025-10-23,2025-12-07,424020.02,0.00,,45,false,,overdue,Invoice from Bajaj Electricals
INV-0792,V048,Schaeffler India,2026-02-09,2026-03-11,93585.66,0.00,,30,false,,overdue,Invoice from Schaeffler India
INV-0035,V002,Gupta Electronics Components,2025-11-10,2025-12-25,456750.78,0.00,,45,true,small,overdue,Invoice from Gupta Electronics Components
INV-0076,V004,Reddy Industrial Supplies,2026-03-01,2026-04-30,9611.15,5588.85,2026-05-03,60,true,small,partially_paid,Invoice from Reddy Industrial Supplies
INV-0463,V025,Reliance Industries Ltd,2025-12-23,2026-03-23,422052.35,300762.16,2026-03-23,90,false,,partially_paid,Invoice from Reliance Industries Ltd
INV-0167,V009,Iyer Packaging Industries,2025-10-19,2025-11-18,137855.79,0.00,,30,true,small,overdue,Invoice from Iyer Packaging Industries
INV-0231,V012,Banerjee Textiles,2025-10-20,2025-11-19,292062.08,213973.53,2025-12-03,30,true,medium,partially_paid,Invoice from Banerjee Textiles
INV-0704,V042,Kirloskar Brothers,2025-11-02,2026-01-01,348249.30,278581.95,2026-01-18,60,false,,partially_paid,Invoice from Kirloskar Brothers
INV-0667,V040,Crompton Greaves,2025-11-27,2026-01-11,399854.33,0.00,,45,false,,overdue,Invoice from Crompton Greaves
INV-0592,V034,Siemens India Ltd,2026-01-30,2026-03-31,30510.63,30510.63,2026-05-09,60,false,,paid,Invoice from Siemens India Ltd
INV-0491,V027,Larsen & Toubro Ltd,2025-12-24,2026-02-22,402963.10,402963.10,2026-03-04,60,false,,paid,Invoice from Larsen & Toubro Ltd
INV-0819,V050,NTN Bearing India,2026-01-25,2026-03-11,228698.95,228698.95,2026-05-05,45,false,,paid,Invoice from NTN Bearing India
INV-0385,V019,Saxena Tooling Solutions,2026-01-19,2026-02-18,269335.52,0.00,,,true,micro,overdue,Invoice from Saxena Tooling Solutions
